"","x"
"5098",12.289969
"5099",11.16551906
"5100",9.756790339
"5101",9.92241335
"5102",6.470950174
"5103",10.55388651
"5104",10.19843597
"5105",11.23844887
"5106",8.742394877
"5107",5.99919706
"5108",8.144914231
"5109",6.631455257
"5110",9.674101937
"5111",10.56926304
"5112",10.96163555
"5113",6.355689203
"5114",11.28900819
"5115",12.19181497
"5116",11.69415033
"5117",9.688711377
"5118",8.382026805
"5119",11.03478692
"5120",8.871908652
"5121",3.739599137
"5122",12.79101878
"5123",9.587500692
"5124",6.289622386
"5125",8.619693063
"5126",9.845665193
"5127",7.604063084
"5128",6.751092706
"5129",5.697515128
"5130",9.62265104
"5131",10.02371416
"5132",11.52409851
"5133",11.74642092
"5134",8.430008652
"5135",10.44757309
"5136",8.582283274
"5137",10.73812861
"5138",11.46466621
"5139",8.474715855
"5140",9.462358682
"5141",9.586813225
"5142",6.993772977
"5143",8.768395719
"5144",6.480595969
"5145",7.214190539
"5146",10.82219446
"5147",9.295173195
"5148",7.462984314
"5149",7.970010941
"5150",7.525140539
"5151",7.015036362
"5152",7.905950791
"5153",8.690790301
"5154",7.071750904
"5155",4.649870467
"5156",6.528082065
"5157",6.390325996
"5158",9.705531067
"5159",8.527603473
"5160",8.049085133
"5161",10.51616419
"5162",6.734952618
"5163",8.767275137
"5164",8.709114361
"5165",8.287329786
"5166",10.6560688
"5167",8.353096229
"5168",14.69595102
"5169",9.396597418
"5170",7.775667701
"5171",9.177773177
"5172",7.861177628
"5173",8.604520303
"5174",11.11750328
"5175",8.859340228
"5176",8.314659667
"5177",8.68375911
"5178",8.840140835
"5179",7.477762042
"5180",13.67889631
"5181",11.74230587
"5182",7.237568484
"5183",9.6246219
"5184",10.53248804
"5185",9.839765631
"5186",7.304574009
"5187",7.577152684
"5188",10.35272667
"5189",14.01668058
"5190",8.996468263
"5191",8.413739016
"5192",9.985147424
"5193",10.96381443
"5194",11.16172977
"5195",6.127113996
"5196",7.048540916
"5197",8.338853145
"5198",11.77909129
"5199",8.632619481
"5200",8.696990843
"5201",9.840131844
"5202",6.503387562
"5203",12.53220193
"5204",10.09286369
"5205",7.993261541
"5206",10.60759271
"5207",9.89529444
"5208",11.51751497
"5209",8.740518066
"5210",9.377320792
"5211",12.79716176
"5212",6.98388123
"5213",10.94163533
"5214",12.48054949
"5215",8.875332802
"5216",13.30570455
"5217",7.250861143
"5218",8.734513405
"5219",7.776848997
"5220",12.37569413
"5221",9.313746463
"5222",10.9835011
"5223",7.581451611
"5224",8.231034241
"5225",9.40817333
"5226",9.963151296
"5227",5.91201844
"5228",11.67086155
"5229",9.875380322
"5230",10.12521065
"5231",7.162487707
"5232",9.862695681
"5233",8.622517072
"5234",8.087425146
"5235",5.403638836
"5236",9.708883386
"5237",9.204229284
"5238",8.370600924
"5239",10.59057079
"5240",9.072245166
"5241",11.05739715
"5242",6.062614578
"5243",8.140725665
"5244",10.41026599
"5245",4.029572869
"5246",6.499928539
"5247",9.824836665
"5248",9.990572439
"5249",7.209618541
"5250",10.17708751
"5251",7.028023563
"5252",10.33601077
"5253",11.47773883
"5254",10.6458262
"5255",8.873780893
"5256",9.063364534
"5257",9.529140059
"5258",7.199039527
"5259",4.347816019
"5260",11.3627823
"5261",10.89054675
"5262",11.83346086
"5263",11.81211559
"5264",6.814211437
"5265",7.581952568
"5266",5.326398111
"5267",8.578266345
"5268",13.80928077
"5269",11.16480918
"5270",7.56348058
"5271",10.37153147
"5272",10.31221141
"5273",9.220501445
"5274",7.75287509
"5275",6.302463834
"5276",13.64084427
"5277",11.24911003
"5278",12.67631926
"5279",12.59559631
"5280",8.858916381
"5281",12.55575472
"5282",8.988180738
"5283",11.00975028
"5284",9.774178915
"5285",10.84470558
"5286",8.640894195
"5287",4.828182402
"5288",9.498683775
"5289",9.786275495
"5290",4.803048226
"5291",7.732871238
"5292",3.763464474
"5293",14.2855332
"5294",7.61737873
"5295",5.998574111
"5296",10.72941926
"5297",6.692965517
"5298",7.912700092
"5299",8.293602769
"5300",11.52720391
"5301",10.91268749
"5302",11.229207
"5303",11.33807501
"5304",6.616588851
"5305",10.5006279
"5306",5.048017483
"5307",10.88516672
"5308",9.016736547
"5309",8.673190551
"5310",11.92509294
"5311",13.81790122
"5312",10.38039958
"5313",8.305902159
"5314",8.29299539
"5315",9.195086495
"5316",14.01998766
"5317",9.963486382
"5318",8.248433516
"5319",13.56116032
"5320",8.413739016
"5321",5.526018788
"5322",8.394711339
"5323",7.046587802
"5324",9.718843698
"5325",8.561173751
"5326",9.145060518
"5327",10.33299648
"5328",13.05503969
"5329",13.541682
"5330",11.68729009
"5331",9.404316568
"5332",7.026041066
"5333",9.892452897
"5334",12.81949794
"5335",11.88453856
"5336",11.01262108
"5337",11.05879815
"5338",7.71993881
"5339",9.610144473
"5340",10.73305134
"5341",7.373728676
"5342",9.615362745
"5343",11.94780216
"5344",12.19985185
"5345",8.945177585
"5346",9.306572366
"5347",12.56775635
"5348",8.78980426
"5349",11.35635996
"5350",11.28077039
"5351",12.27098328
"5352",11.93184514
"5353",9.129256584
"5354",10.27505839
"5355",10.17433264
"5356",4.929475527
"5357",9.150430503
"5358",9.288395516
"5359",11.02879895
"5360",6.609429621
"5361",10.40176962
"5362",10.29770774
"5363",6.919859327
"5364",9.361233445
"5365",7.685039343
"5366",7.712790665
"5367",10.1958382
"5368",11.45547111
"5369",3.087074521
"5370",10.22319733
"5371",8.373673439
"5372",6.831885946
"5373",9.099264526
"5374",9.381331158
"5375",7.644379312
"5376",9.982342909
"5377",7.808892774
"5378",7.372177765
"5379",7.457115509
"5380",13.61291723
"5381",8.909973935
"5382",11.64087344
"5383",10.31668722
"5384",8.652456631
"5385",11.61035151
"5386",8.497605621
"5387",7.612665849
"5388",9.631671303
"5389",10.71846135
"5390",8.201083799
"5391",9.412784759
"5392",7.738079795
"5393",8.549688542
"5394",5.94064629
"5395",7.521249688
"5396",13.61841587
"5397",9.476068522
"5398",7.095187521
"5399",9.266459649
"5400",7.728929489
"5401",11.3609669
"5402",9.193301896
"5403",8.866451418
"5404",6.160180463
"5405",5.986136122
"5406",11.71264851
"5407",11.30491219
"5408",6.510747794
"5409",6.041228915
"5410",9.843450896
"5411",11.55172754
"5412",9.329598771
"5413",7.694518488
"5414",8.522105986
"5415",12.86613449
"5416",12.065983
"5417",9.701285955
"5418",10.65487202
"5419",9.326553481
"5420",7.502799561
"5421",7.706683621
"5422",9.851980369
"5423",6.393886025
"5424",10.2653212
"5425",8.889069253
"5426",10.326135
"5427",6.406823402
"5428",9.555683129
"5429",7.62996997
"5430",10.39982068
"5431",10.24085722
"5432",9.975576
"5433",11.60820329
"5434",7.509381252
"5435",8.694579189
"5436",8.991082705
"5437",8.804070282
"5438",9.8254146
"5439",9.51629414
"5440",9.625816737
"5441",11.87487743
"5442",8.70458515
"5443",13.68950305
"5444",7.471984276
"5445",11.24112577
"5446",12.17234192
"5447",8.057595377
"5448",9.373251507
"5449",9.24917604
"5450",7.373849441
"5451",6.981830987
"5452",11.22592509
"5453",8.999629173
"5454",7.933523995
"5455",5.942692612
"5456",8.114073664
"5457",11.03670538
"5458",9.007437243
"5459",9.468900613
"5460",9.112093493
"5461",11.73575321
"5462",9.853982686
"5463",11.12207729
"5464",11.16095068
"5465",10.60268328
"5466",8.914037823
"5467",9.963858129
"5468",11.77457618
"5469",8.614222944
"5470",6.660826044
"5471",13.04965475
"5472",6.860883589
"5473",13.41620511
"5474",9.539101836
"5475",7.803264199
"5476",11.82971155
"5477",11.07006091
"5478",10.77142376
"5479",9.919443703
"5480",10.96522409
"5481",5.642528472
"5482",6.143984267
"5483",4.434748019
"5484",9.238450229
"5485",6.979209432
"5486",11.00473075
"5487",8.916436408
"5488",10.46744794
"5489",12.79280921
"5490",9.881663463
"5491",14.49561141
"5492",9.566643078
"5493",11.95888468
"5494",7.966095475
"5495",6.944699642
"5496",5.564494588
"5497",10.24358196
"5498",9.680974109
"5499",11.47676151
"5500",11.55189147
"5501",10.25277616
"5502",9.932352796
"5503",11.87396741
"5504",9.07283251
"5505",8.969963376
"5506",7.467290104
"5507",9.919194818
"5508",6.098490536
"5509",6.699258158
"5510",10.74124318
"5511",12.53926057
"5512",7.913522705
"5513",8.864582227
"5514",11.61121632
"5515",10.17320131
"5516",9.680857505
"5517",13.57003902
"5518",7.149845775
"5519",7.957780404
"5520",10.73633919
"5521",9.475293976
"5522",5.969327781
"5523",13.09718573
"5524",11.61666341
"5525",8.396660944
"5526",10.88273978
"5527",11.44425302
"5528",8.794154605
"5529",10.873014
"5530",10.34517103
"5531",9.538270604
"5532",5.117467535
"5533",10.29014442
"5534",7.602202321
"5535",9.904902818
"5536",11.74016265
"5537",9.907485307
"5538",9.14579603
"5539",12.00537357
"5540",11.46080807
"5541",9.816346518
"5542",10.22717321
"5543",6.875064233
"5544",11.21327638
"5545",10.90672188
"5546",8.092705791
"5547",7.644645054
"5548",8.475015483
"5549",9.39183235
"5550",11.20209671
"5551",12.31556583
"5552",9.610083565
"5553",10.79104828
"5554",9.052019149
"5555",6.411460401
"5556",8.598350108
"5557",9.766909069
"5558",12.76046759
"5559",9.254924469
"5560",9.378026417
"5561",11.03143564
"5562",15.21049221
"5563",11.3282661
"5564",6.548417615
"5565",7.662641698
"5566",8.102405304
"5567",7.227401091
"5568",9.761428861
"5569",12.9009798
"5570",4.934526252
"5571",10.37142759
"5572",12.90974797
"5573",10.87610232
"5574",11.20165265
"5575",10.033765
"5576",9.552666924
"5577",12.4591275
"5578",7.99810981
"5579",6.15636039
"5580",10.61637115
"5581",12.30665275
"5582",7.593381455
"5583",9.354630333
"5584",9.193303418
"5585",4.800736497
"5586",11.00526117
"5587",9.876828065
"5588",6.275721918
"5589",11.21803314
"5590",6.75009341
"5591",5.553354264
"5592",11.34736913
"5593",7.636544865
"5594",8.9822198
"5595",8.839274507
"5596",6.440873481
"5597",7.407575395
"5598",9.234960585
"5599",9.47671854
"5600",12.9196606
"5601",11.25886192
"5602",11.57628334
"5603",10.12880911
"5604",9.326654938
"5605",8.206043557
"5606",8.44538522
"5607",11.76980565
"5608",10.31905069
"5609",9.705309232
"5610",6.765647456
"5611",7.413127844
"5612",7.895750326
"5613",9.352477179
"5614",12.58689528
"5615",9.606813019
"5616",8.160962557
"5617",8.606807539
"5618",9.818266598
"5619",10.83172117
"5620",8.671314733
"5621",11.44782192
"5622",9.147737334
"5623",7.608363651
"5624",10.06784411
"5625",11.13391622
"5626",8.006918727
"5627",10.91210395
"5628",9.494982359
"5629",6.455402189
"5630",8.774759806
"5631",9.783173364
"5632",12.21937033
"5633",9.895972689
"5634",6.947333398
"5635",9.314950833
"5636",12.48345971
"5637",11.02480036
"5638",10.98159197
"5639",9.427415864
"5640",6.55340911
"5641",7.413331611
"5642",9.521609648
"5643",8.218277305
"5644",10.51478473
"5645",8.768290561
"5646",9.969505711
"5647",9.88009231
"5648",6.246503942
"5649",10.15615899
"5650",7.684208969
"5651",6.863470089
"5652",8.969334129
"5653",8.155063945
"5654",7.022166209
"5655",6.907953399
"5656",8.723605227
"5657",7.86788808
"5658",7.591082878
"5659",9.912384232
"5660",8.179009947
"5661",5.379366591
"5662",12.35923407
"5663",12.21126125
"5664",10.53826088
"5665",8.85947934
"5666",10.66327473
"5667",13.67591961
"5668",8.996183232
"5669",7.274937553
"5670",10.64800557
"5671",7.485698313
"5672",8.821626389
"5673",6.96470825
"5674",7.992285241
"5675",9.695868119
"5676",10.05873544
"5677",8.575246134
"5678",8.326497795
"5679",5.497299591
"5680",7.047692919
"5681",9.563770455
"5682",7.378243175
"5683",10.83409533
"5684",12.20402926
"5685",5.206078474
"5686",9.518486623
"5687",7.133049999
"5688",5.981184074
"5689",6.154919604
"5690",9.345991726
"5691",9.997813516
"5692",9.648986732
"5693",12.17268545
"5694",12.03704205
"5695",6.560613477
"5696",9.754495699
"5697",9.658402814
"5698",7.761218857
"5699",12.68410986
"5700",7.496910531
"5701",6.429626644
"5702",5.898262896
"5703",9.282646604
"5704",10.26695585
"5705",11.97673469
"5706",8.737780047
"5707",11.60797662
"5708",7.93396376
"5709",9.44712857
"5710",9.27417233
"5711",8.174697192
"5712",5.927090497
"5713",10.4539515
"5714",8.540506474
"5715",9.833068307
"5716",8.458891876
"5717",8.644833335
"5718",8.592321946
"5719",7.426432142
"5720",9.949455768
"5721",7.666290246
"5722",13.54194025
"5723",9.051718691
"5724",5.976835423
"5725",10.45116351
"5726",8.579341971
"5727",8.962129416
"5728",8.139092319
"5729",13.6756038
"5730",7.364119883
"5731",10.11973059
"5732",9.697776887
"5733",6.13103143
"5734",12.30447855
"5735",11.07269075
"5736",9.935863353
"5737",9.799380862
"5738",5.927963844
"5739",11.20591698
"5740",8.362079821
"5741",8.107454965
"5742",9.074419151
"5743",10.57741126
"5744",11.45184298
"5745",11.16235482
"5746",11.34581643
"5747",8.984117083
"5748",5.02187336
"5749",9.149866203
"5750",6.472975294
"5751",5.87418078
"5752",6.620577529
"5753",8.609071347
"5754",6.391874314
"5755",10.30351195
"5756",11.33582332
"5757",5.985863323
"5758",10.99698447
"5759",8.892196618
"5760",11.81966516
"5761",10.02511269
"5762",12.1887265
"5763",5.775908668
"5764",10.57102519
"5765",6.242685139
"5766",8.225953018
"5767",12.40630141
"5768",9.757502739
"5769",11.55732832
"5770",7.503568718
"5771",7.623710858
"5772",11.71567788
"5773",13.7738072
"5774",8.238520022
"5775",10.35770997
"5776",11.0585815
"5777",7.643010543
"5778",9.836188842
"5779",10.6849726
"5780",13.26015017
"5781",7.547173336
"5782",8.936233633
"5783",8.523856569
"5784",7.591220529
"5785",10.73730598
"5786",10.40399005
"5787",11.031379
"5788",7.095847307
"5789",13.10567837
"5790",9.855882708
"5791",6.618024335
"5792",9.979611037
"5793",7.944009079
"5794",5.560834813
"5795",7.818920424
"5796",8.98822827
"5797",7.30727201
"5798",9.96464113
"5799",8.061733358
"5800",7.427894167
"5801",6.242225318
"5802",6.738992623
"5803",8.374764868
"5804",9.544748119
"5805",8.058511862
"5806",11.64575322
"5807",7.441250968
"5808",10.5592745
"5809",11.48945078
"5810",11.33285184
"5811",7.493848792
"5812",10.92410989
"5813",7.755309158
"5814",8.995120936
"5815",9.159670535
"5816",5.528030028
"5817",8.886845582
"5818",8.568236809
"5819",7.332603655
"5820",8.126340631
"5821",15.84909032
"5822",10.18946829
"5823",7.576387071
"5824",10.46173192
"5825",6.838387954
"5826",8.363520432
"5827",9.714479216
"5828",7.385810761
"5829",8.21612826
"5830",11.91228433
"5831",10.95832167
"5832",4.565838932
"5833",9.12226514
"5834",6.818734357
"5835",11.45504488
"5836",8.971397145
"5837",8.711869807
"5838",12.91617249
"5839",11.3338085
"5840",8.583829906
"5841",10.41589714
"5842",5.245891745
"5843",9.697718021
"5844",9.271798872
"5845",9.078063586
"5846",9.665008143
"5847",11.61056633
"5848",8.000703028
"5849",11.37025111
"5850",13.29590896
"5851",9.926053594
"5852",7.506520001
"5853",8.348037295
"5854",11.96575947
"5855",11.16737546
"5856",9.728729751
"5857",7.562698182
"5858",11.43280049
"5859",7.345002883
"5860",14.30090319
"5861",8.919770327
"5862",11.23743775
"5863",6.304412825
"5864",12.12270737
"5865",9.672209292
"5866",7.847632651
"5867",10.78021185
"5868",8.673084094
"5869",11.05667705
"5870",7.887862655
"5871",10.07986453
"5872",11.72902808
"5873",9.443721644
"5874",11.46396234
"5875",8.803742128
"5876",9.548481917
"5877",11.31138763
"5878",6.42628849
"5879",9.865771913
"5880",9.288179103
"5881",11.95223875
"5882",8.308973816
"5883",10.35814176
"5884",5.847734577
"5885",12.27050036
"5886",8.568842332
"5887",9.575416575
"5888",5.040016648
"5889",11.8282547
"5890",9.519678129
"5891",10.2054587
"5892",7.785768559
"5893",5.711219596
"5894",8.857898165
"5895",7.924248984
"5896",9.856058765
"5897",8.558717116
"5898",11.70193187
"5899",10.36494899
"5900",7.711324925
"5901",7.287398324
"5902",9.905297555
"5903",10.82773269
"5904",6.302846341
"5905",7.935599546
"5906",11.44229672
"5907",10.17739855
"5908",10.97276429
"5909",15.626112
"5910",11.78060155
"5911",4.93432667
"5912",7.368653137
"5913",15.11941603
"5914",12.9941429
"5915",9.451214799
"5916",8.704990718
"5917",10.3360779
"5918",11.65836134
"5919",9.056493181
"5920",10.88769827
"5921",9.330805454
"5922",8.281567974
"5923",4.995941446
"5924",10.73053998
"5925",10.20858025
"5926",9.390516189
"5927",9.789993334
"5928",10.62887134
"5929",7.249429135
"5930",8.756361697
"5931",9.605351915
"5932",11.49729826
"5933",10.98946883
"5934",8.444435874
"5935",8.746925261
"5936",5.321853586
"5937",10.17904557
"5938",10.51363204
"5939",5.30351653
"5940",10.31494744
"5941",12.48014195
"5942",7.934168199
"5943",7.104822997
"5944",9.502597305
"5945",11.93187978
"5946",14.86082103
"5947",9.983384497
"5948",15.07987783
"5949",9.623417704
"5950",9.937799906
"5951",10.78516072
"5952",10.16219667
"5953",5.542811791
"5954",8.509259202
"5955",12.96052025
"5956",7.06493176
"5957",11.52728347
"5958",10.34908057
"5959",11.24387111
"5960",6.944176897
"5961",6.058127278
"5962",8.854920637
"5963",10.83958608
"5964",13.57701387
"5965",10.74182398
"5966",6.545804616
"5967",8.407829075
"5968",11.94730725
"5969",5.093395849
"5970",11.80676928
"5971",8.544322033
"5972",11.98288143
"5973",7.51105487
"5974",9.583080423
"5975",7.73724045
"5976",10.70599579
"5977",9.017731692
"5978",9.811579665
"5979",8.367215481
"5980",6.847065819
"5981",13.9229643
"5982",12.33237991
"5983",10.44264468
"5984",11.34359761
"5985",9.43794774
"5986",11.07722776
"5987",9.143294745
"5988",7.59548508
"5989",12.37907629
"5990",9.054525265
"5991",13.2018404
"5992",9.547257065
"5993",9.120688225
"5994",9.816058064
"5995",6.60470358
"5996",11.12999922
"5997",10.07545917
"5998",10.62971446
"5999",12.26766054
"6000",7.881616715
"6001",6.140723144
"6002",8.066881486
"6003",9.908848145
"6004",9.397106597
"6005",8.075932637
"6006",8.640046476
"6007",7.536806246
"6008",10.44547035
"6009",10.92982359
"6010",9.627448755
"6011",7.276401911
"6012",7.771328389
"6013",14.0997603
"6014",8.840541045
"6015",5.927906349
"6016",12.29301209
"6017",10.03871466
"6018",9.453836236
"6019",5.527141929
"6020",7.145923808
"6021",8.196659207
"6022",6.348874647
"6023",7.895611364
"6024",6.873697466
"6025",9.73797954
"6026",8.40896465
"6027",12.768285
"6028",10.72968442
"6029",8.300222479
"6030",6.797912999
"6031",10.03284216
"6032",6.637029245
"6033",9.892434379
"6034",3.296723747
"6035",9.081559806
"6036",12.32375129
"6037",9.616038259
"6038",10.8283014
"6039",11.53170505
"6040",6.308703657
"6041",8.707820854
"6042",10.57030472
"6043",3.369780819
"6044",8.504681319
"6045",4.918997038
"6046",10.72249781
"6047",11.32285339
"6048",7.991327934
"6049",8.19583123
"6050",12.37691736
"6051",8.434287031
"6052",4.561132342
"6053",11.34540147
"6054",13.53556439
"6055",5.731278551
"6056",7.225794031
"6057",13.71749738
"6058",9.346917467
"6059",13.91785229
"6060",8.663063943
"6061",6.986548716
"6062",6.762729077
"6063",9.464961268
"6064",11.37836077
"6065",9.472848664
"6066",8.868199653
"6067",12.27320174
"6068",9.603464348
"6069",8.27450482
"6070",9.178478266
"6071",11.77179966
"6072",5.419116201
"6073",7.695438467
"6074",10.28602632
"6075",11.78581417
"6076",8.876465121
"6077",9.284486599
"6078",10.44695501
"6079",5.770380059
"6080",11.56040824
"6081",10.39513195
"6082",9.215107104
"6083",7.150369407
"6084",7.519785583
"6085",10.13358445
"6086",8.801986636
"6087",11.45373809
"6088",7.82386447
"6089",12.0057213
"6090",9.09675107
"6091",11.33912126
"6092",11.33887808
"6093",10.08162249
"6094",10.72948084
"6095",10.12526479
"6096",12.62546709
"6097",10.64047771
"6098",10.12859181
"6099",11.67014619
"6100",7.408343528
"6101",8.478348866
"6102",11.25004748
"6103",8.723678719
"6104",10.96041347
"6105",8.301482277
"6106",13.36485582
"6107",5.527539368
"6108",9.844824553
"6109",10.14916416
"6110",10.70195205
"6111",9.443741536
"6112",6.932600896
"6113",9.776493827
"6114",9.759343594
"6115",11.49049548
"6116",10.65633401
"6117",7.405367403
"6118",10.22633084
"6119",6.038970634
"6120",5.673586332
"6121",9.038042892
"6122",10.89443329
"6123",12.07328754
"6124",11.2318645
"6125",6.961279574
"6126",5.468068712
"6127",8.367456187
"6128",8.884451291
"6129",6.566923791
"6130",13.13347616
"6131",7.530890608
"6132",8.787867552
"6133",10.90695026
"6134",6.94127165
"6135",12.44872719
"6136",8.877030684
"6137",9.512573478
"6138",9.717490148
"6139",10.67462793
"6140",11.13978139
"6141",8.196096379
"6142",8.586536674
"6143",9.765934766
"6144",9.372434102
"6145",7.723496763
"6146",10.89817023
"6147",10.77379654
"6148",10.69827544
"6149",8.241695625
"6150",9.329952173
"6151",7.090862595
"6152",10.73316301
"6153",10.357647
"6154",6.77697012
"6155",13.04816399
"6156",10.30068765
"6157",8.786104876
"6158",7.987757547
"6159",8.027138284
"6160",12.19110109
"6161",9.301768353
"6162",7.346284774
"6163",9.400252144
"6164",7.270448153
"6165",9.609503356
"6166",8.85684403
"6167",10.03751832
"6168",9.078307891
"6169",9.340658177
"6170",9.192765445
"6171",9.961684279
"6172",11.46802766
"6173",8.861147913
"6174",10.83029373
"6175",9.399972328
"6176",7.770410653
"6177",9.894498402
"6178",9.128800615
"6179",8.450422784
"6180",8.899083934
"6181",7.610969941
"6182",8.934425122
"6183",11.11144744
"6184",10.34641935
"6185",8.113616387
"6186",12.36744684
"6187",8.446907119
"6188",8.207883623
"6189",8.638130749
"6190",10.17955552
"6191",11.88822036
"6192",11.32524549
"6193",11.84826134
"6194",9.15226503
"6195",9.39037955
"6196",9.303830075
"6197",10.82947714
"6198",9.089169325
"6199",9.482521359
"6200",13.72210544
"6201",8.944200061
"6202",9.911757302
"6203",7.023267734
"6204",9.408009137
"6205",11.5805121
"6206",8.895705507
"6207",10.75844723
"6208",8.818414326
"6209",9.092955166
"6210",8.369115006
"6211",8.427525031
"6212",10.6544107
"6213",9.091448326
"6214",9.638385828
"6215",7.086917518
"6216",12.37919254
"6217",7.311415233
"6218",8.607903346
"6219",10.23594969
"6220",10.72318571
"6221",11.04498362
"6222",10.66043021
"6223",10.2946902
"6224",8.645201322
"6225",6.030674258
"6226",11.05418027
"6227",11.08737034
"6228",12.80189571
"6229",9.643610345
"6230",10.49077053
"6231",6.019917877
"6232",8.590875074
"6233",11.59996798
"6234",9.045328327
"6235",7.631898642
"6236",9.688043659
"6237",9.163001852
"6238",8.579506704
"6239",8.657085324
"6240",11.18303468
"6241",13.14742183
"6242",8.217397679
"6243",5.29790777
"6244",7.969250682
"6245",5.753747394
"6246",9.351295462
"6247",9.413347357
"6248",12.71605943
"6249",6.425375556
"6250",5.41002442
"6251",8.263861205
"6252",12.87509895
"6253",7.936677067
"6254",6.686124631
"6255",6.112433221
"6256",9.13039388
"6257",5.200023177
"6258",9.759224064
"6259",8.280584048
"6260",10.00210086
"6261",9.071845432
"6262",10.50378644
"6263",10.41489528
"6264",8.926368061
"6265",8.927948401
"6266",10.15818761
"6267",9.342522151
"6268",6.780256948
"6269",9.434550998
"6270",10.72848386
"6271",9.783020281
"6272",12.33997145
"6273",5.708841723
"6274",8.049015654
"6275",10.03937149
"6276",10.01499472
"6277",7.339788899
"6278",8.494257045
"6279",10.53849371
"6280",9.298716625
"6281",9.825138394
"6282",11.0848254
"6283",9.226709567
"6284",10.63459674
"6285",8.881083056
"6286",8.072080671
"6287",6.04497151
"6288",9.544855564
"6289",7.691090794
"6290",7.368598486
"6291",9.817197957
"6292",7.46714239
"6293",8.623259438
"6294",10.14968525
"6295",10.02645561
"6296",11.11322394
"6297",9.684705226
"6298",8.689708912
"6299",7.184860404
"6300",11.25071911
"6301",10.41304679
"6302",8.382563954
"6303",10.03281919
"6304",7.28667403
"6305",10.98622831
"6306",7.166531602
"6307",10.48379859
"6308",13.72558837
"6309",9.397858659
"6310",7.38935452
"6311",8.837680147
"6312",12.43404733
"6313",10.80798834
"6314",10.97717143
"6315",8.060577283
"6316",8.804560725
"6317",9.009175261
"6318",9.454614614
"6319",10.27399695
"6320",10.21583118
"6321",6.803528113
"6322",6.890595294
"6323",11.04961071
"6324",8.450074539
"6325",9.250088423
"6326",8.303676948
"6327",10.95226957
"6328",9.410520235
"6329",10.11366923
"6330",7.420155724
"6331",7.452085211
"6332",9.107979988
"6333",8.812957094
"6334",10.95832167
"6335",6.643786223
"6336",10.01222827
"6337",9.259198659
"6338",9.912818337
"6339",7.265738119
"6340",6.810642985
"6341",8.8971528
"6342",8.252530727
"6343",6.346056192
"6344",5.393670722
"6345",10.18531926
"6346",9.282547539
"6347",7.594714174
"6348",12.01963925
"6349",10.17129746
"6350",8.662260387
"6351",10.87022392
"6352",7.279017059
"6353",9.48864082
"6354",11.58489827
"6355",9.063758489
"6356",9.577502997
"6357",9.125070424
"6358",10.87675447
"6359",7.86781461
"6360",8.51194796
"6361",7.277703458
"6362",9.907825026
"6363",10.49696786
"6364",8.487308586
"6365",7.870295444
"6366",8.292723471
"6367",12.54134293
"6368",10.88875592
"6369",9.705016359
"6370",11.26859582
"6371",8.105147737
"6372",11.24264648
"6373",6.957564704
"6374",9.637563337
"6375",8.118260845
"6376",8.609784833
"6377",7.053071868
"6378",9.564590183
"6379",8.705827711
"6380",12.17079967
"6381",11.2015653
"6382",13.48096827
"6383",8.482847452
"6384",7.20261708
"6385",7.722757255
"6386",9.679043071
"6387",9.451614194
"6388",8.488385876
"6389",7.739501719
"6390",8.995257374
"6391",9.300073686
"6392",9.100200423
"6393",7.977668917
"6394",8.548592847
"6395",8.092349225
"6396",8.245565651
"6397",9.442370795
"6398",11.1994843
"6399",7.986862535
"6400",9.401663851
"6401",9.322041801
"6402",8.639015933
"6403",13.53216878
"6404",8.42159873
"6405",8.447202011
"6406",9.28245913
"6407",9.881463353
"6408",14.30897847
"6409",11.27501298
"6410",8.539187023
"6411",13.31495413
"6412",8.197807479
"6413",6.851776743
"6414",9.521938671
"6415",8.708460366
"6416",12.56192584
"6417",9.457642405
"6418",8.795291794
"6419",9.554366605
"6420",8.380927315
"6421",12.95898033
"6422",11.56528769
"6423",9.375391303
"6424",10.97770122
"6425",8.35180468
"6426",7.595532884
"6427",8.298814958
"6428",8.331514709
"6429",8.586322791
"6430",8.177137637
"6431",11.5548503
"6432",12.51449674
"6433",7.166626172
"6434",7.559385227
"6435",8.439084127
"6436",12.46998198
"6437",12.02914
"6438",7.446077084
"6439",10.52729097
"6440",9.892634018
"6441",8.889258102
"6442",10.41228839
"6443",9.384937201
"6444",9.676900679
"6445",10.04516019
"6446",8.458957637
"6447",9.554286601
"6448",9.536023671
"6449",8.749602008
"6450",6.923748474
"6451",6.834640724
"6452",8.3272814
"6453",6.418599148
"6454",10.34218168
"6455",6.493030965
"6456",8.969009905
"6457",11.59193787
"6458",9.174209834
"6459",7.400663835
"6460",9.624289693
"6461",8.323189887
"6462",6.227522305
"6463",7.066317492
"6464",9.053417262
"6465",12.62297681
"6466",12.72567529
"6467",5.334147233
"6468",13.01098454
"6469",10.32368205
"6470",7.866364745
"6471",7.483423496
"6472",12.04110641
"6473",6.240809741
"6474",5.824318955
"6475",13.86743577
"6476",9.707031643
"6477",7.170816558
"6478",7.087325178
"6479",8.468304521
"6480",8.848093442
"6481",8.983290894
"6482",7.298240649
"6483",12.96794946
"6484",9.631770974
"6485",9.377171683
"6486",10.05379161
"6487",11.26091817
"6488",5.700271485
"6489",10.90845118
"6490",8.25457324
"6491",9.820610499
"6492",10.54056956
"6493",9.42327488
"6494",1.711194112
"6495",8.063153714
"6496",9.514047786
"6497",8.503509344
